Player ID,Name,Last Name,Cost Today,Form,Position,Team,Selection %,Goals,Assists,Clean Sheets,GW Points,Total Points,Points/Game,Total Bonus Points,Total BPS,Goals Conceded,Minutes,YC,RC,Saves,Penalties Saved,Penalties Missed,Chance Of Playing Next,Total Cost Change,Cost Change GW,Total Transfers Out,Transfers Out GW,Total Transfers in,Transfers in GW,Influence,Creativity,Threat,ICT Index,Last GW,GW38,GW39,GW40,GW41,GW42,GW43,Difficulty Score,Cost Today,Total Cost Change,Cost Change GW,Position,Team,Index,xGi,xGc
393,Teden,Mengi,£3.90,1,DEF,Luton,1.5,1,0,1,1,41,1.4,1,342,59,2451,3,0,0,0,0,100,-£0.10,£0.00,270809,1487,398853,873,579.6,83,95,76,37,FUL (H),,,,,,2,39,-1,0,2,102,0.5,0.04,2.05
553,Ryan,Giles,£4.20,0,DEF,Luton,0.1,0,0,0,0,11,1,0,81,14,498,0,0,0,0,0,0,-£0.30,£0.00,20624,18,9853,0,83.2,108.7,38,23.1,37,FUL (H),,,,,,2,42,-3,0,2,102,0,0.12,2.54
575,Tom,Lockyer,£4.20,0,DEF,Luton,0.1,1,1,0,0,23,1.6,1,162,23,1169,4,0,0,0,0,0,-£0.30,£0.00,43082,34,32172,11,286.2,39.2,80,40.6,37,FUL (H),,,,,,2,42,-3,0,2,102,0,0.1,2.13
582,Pelly Ruddock,Mpanzu,£4.60,0.2,MID,Luton,0,0,0,1,0,34,1.3,0,102,29,1065,1,0,0,0,0,100,-£0.40,£0.00,8238,13,4577,15,105.6,102.1,70,27.7,37,FUL (H),,,,,,2,46,-4,0,3,102,0.1,0.17,2.45
586,Tahith,Chong,£4.40,1.8,MID,Luton,0.2,4,2,0,2,76,2.4,3,221,47,1882,4,0,0,0,0,100,-£0.60,£0.00,71826,299,75300,321,299.8,204,308,80.8,37,FUL (H),,,,,,2,44,-6,0,3,102,0.9,0.19,2.24
602,Issa,Kaboré,£4.00,0.2,DEF,Luton,1.9,0,3,0,0,34,1.4,3,236,39,1727,7,0,0,0,0,0,£0.00,£0.00,990988,2275,608090,7,326.6,253,62,64,37,FUL (H),,,,,,2,40,0,0,2,102,0.1,0.11,1.98
614,Thomas,Kaminski,£4.50,2,GK,Luton,0.7,0,0,2,2,86,2.3,3,631,81,3330,3,0,143,0,0,,£0.00,£0.00,145999,542,192783,1084,1104.4,0,0,110,37,FUL (H),,,,,,2,45,0,0,1,102,1,0,2.12
630,Ross,Barkley,£4.50,1.5,MID,Luton,1,5,5,2,0,101,3.2,4,498,66,2616,6,0,0,0,0,75,-£0.50,£0.00,479260,4412,562038,451,687.4,622.8,379,168.7,37,FUL (H),,,,,,2,45,-5,0,3,102,0.75,0.22,2.09
631,Jacob,Brown,£4.90,0,FWD,Luton,0.1,2,1,1,0,39,2.1,3,115,26,1013,4,0,0,0,0,0,-£0.10,£0.00,38022,42,34354,64,162.6,116.4,249,52,37,FUL (H),,,,,,2,49,-1,0,4,102,0,0.29,2.47
648,Aidan,Francis-Clarke,£4.00,0,DEF,Luton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,1475,2,713,0,0,0,0,0,37,FUL (H),,,,,,2,40,0,0,2,102,0,0,0
665,Tim,Krul,£4.40,0,GK,Luton,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-£0.10,£0.00,5415,28,5496,45,0,0,0,0,37,FUL (H),,,,,,2,44,-1,0,1,102,0,0,0
682,Joseph,Johnson,£4.00,0,DEF,Luton,0,0,0,0,0,1,1,0,2,1,2,0,0,0,0,0,100,£0.00,£0.00,5393,41,6138,25,0,0,0,0,37,FUL (H),,,,,,2,40,0,0,2,102,0,0,35.55
727,Andros,Townsend,£5.00,0.5,MID,Luton,0.1,1,4,3,0,60,2.3,3,205,27,1183,1,0,0,0,0,,£0.00,£0.00,48310,75,52105,32,220.4,293.5,148,65.8,37,FUL (H),,,,,,2,50,0,0,3,102,0.25,0.25,1.96
729,Jayden,Luker,£4.50,0,MID,Luton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,738,0,770,0,0,0,0,0,37,FUL (H),,,,,,2,45,0,0,3,102,0,0,0
734,Zack,Nelson,£4.50,0,MID,Luton,0,0,0,0,0,2,1,0,6,1,4,0,0,0,0,0,,£0.00,£0.00,1383,7,1701,7,2,0.1,0,0.2,37,FUL (H),,,,,,2,45,0,0,3,102,0,0,22.5
798,Daiki,Hashioka,£4.00,0.5,DEF,Luton,0,0,0,0,0,4,0.4,0,57,17,502,0,0,0,0,0,,£0.00,£0.00,1414,27,2038,14,87.8,37.8,8,13.4,37,FUL (H),,,,,,2,40,0,0,2,102,0.25,0.06,2.11
831,Axel,Piesold,£4.50,0,MID,Luton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,105,3,147,9,0,0,0,0,37,FUL (H),,,,,,2,45,0,0,3,102,0,0,0
839,Dominic,Martins,£4.50,0,MID,Luton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,139,4,205,5,0,0,0,0,37,FUL (H),,,,,,2,45,0,0,3,102,0,0,0
844,Christian,Chigozie,£4.00,0,DEF,Luton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,186,9,398,19,0,0,0,0,37,FUL (H),,,,,,2,40,0,0,2,102,0,0,0
848,Taylan,Harris,£4.50,0,FWD,Luton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,323,35,828,78,0,0,0,0,37,FUL (H),,,,,,2,45,0,0,4,102,0,0,0
341,Manuel,Akanji,£5.00,5.6,DEF,Man City,5.6,2,0,11,12,110,3.8,8,546,22,2442,2,1,0,0,0,100,£0.00,£0.00,1448290,5126,1462708,3189,522.6,282.2,123,93,37,WHU (H),,,,,,2,50,0,0,2,43,2.8,0.12,0.94
342,Nathan,Aké,£5.00,3,DEF,Man City,5.3,2,3,6,1,98,3.5,6,480,20,2020,0,0,0,0,0,100,£0.00,£0.00,1619536,7340,1594027,496,445.4,197.3,249,89.5,37,WHU (H),,,,,,2,50,0,0,2,43,1.5,0.16,0.94
343,Julián,J.Alvarez,£6.40,3.8,FWD,Man City,15.8,11,11,12,6,158,4.4,17,662,24,2644,2,0,0,0,0,,-£0.10,£0.00,6478127,17460,7286405,4547,737,1005.2,992,273.3,37,WHU (H),,,,,,2,64,-1,0,4,43,1.9,0.65,0.87
344,Bernardo,Bernardo,£6.20,4.8,MID,Man City,2.7,6,7,10,13,131,4.1,18,570,25,2486,8,0,0,0,0,100,-£0.30,£0.00,1281164,1717,1050714,6026,705.8,915.5,558,218.2,37,WHU (H),,,,,,2,62,-3,0,3,43,2.4,0.42,0.94
345,Oscar,Bobb,£4.40,0.4,MID,Man City,0.1,1,2,1,1,30,2.1,2,112,5,294,0,0,0,0,0,,-£0.10,£0.00,19271,72,19916,28,105.4,147.1,107,36,37,WHU (H),,,,,,2,44,-1,0,3,43,0.2,0.8,0.89
346,João,Cancelo,£5.80,0,DEF,Man City,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.20,£0.00,276379,44,23685,0,0,0,0,0,37,WHU (H),,,,,,2,58,-2,0,2,43,0,0,0
347,Scott,Carson,£3.80,0,GK,Man City,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-£0.20,£0.00,12512,112,11702,67,0,0,0,0,37,WHU (H),,,,,,2,38,-2,0,1,43,0,0,0
348,Shea,Charles,£4.50,0,MID,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,38,0,0,0,0,0,0,0,37,WHU (H),,,,,,2,45,0,0,3,43,0,0,0
349,Kevin,De Bruyne,£10.60,6.8,MID,Man City,19.1,4,10,7,12,96,5.6,11,396,7,1129,2,0,0,0,0,75,£0.10,£0.00,4432719,49212,4933762,13387,499,821.5,355,167.7,37,WHU (H),,,,,,2,106,1,0,3,43,3.4,0.67,0.84
350,Rúben,Rúben,£5.50,2.8,DEF,Man City,7.2,0,0,9,14,86,3,3,500,27,2467,0,0,0,0,0,100,£0.00,£0.00,1021276,4167,921032,2331,571.8,206.2,216,99.7,37,WHU (H),,,,,,2,55,0,0,2,43,1.4,0.09,0.9
352,Ederson,Ederson M.,£5.50,4.6,GK,Man City,14.4,0,0,11,13,112,3.4,5,569,27,2785,5,0,57,0,0,75,£0.00,£0.00,2180982,11249,1873739,5382,551.8,10,0,56,37,WHU (H),,,,,,2,55,0,0,1,43,2.3,0,0.89
353,Phil,Foden,£8.50,6.4,MID,Man City,42.2,17,8,14,11,215,6.3,28,811,26,2770,2,0,0,0,0,100,£1.00,£0.00,4492963,9960,7945725,41840,1072.6,1090.6,1116,328.3,37,WHU (H),,,,,,2,85,10,0,3,43,3.2,0.54,0.91
354,Jack,Grealish,£7.20,1,MID,Man City,1.5,3,1,3,0,50,2.5,6,199,13,998,6,0,0,0,0,100,-£0.30,£0.00,605189,825,191039,363,240.4,384.1,295,91.9,37,WHU (H),,,,,,2,72,-3,0,3,43,0.5,0.44,1.13
355,Erling,Haaland,£14.20,8.2,FWD,Man City,72.7,27,8,11,15,215,7.2,29,796,24,2463,1,0,0,0,1,100,£0.20,£0.00,8180323,8673,6771148,38730,1094.6,364.2,1548,300.2,37,WHU (H),,,,,,2,142,2,0,4,43,4.1,1.13,0.92
356,Mateo,Kovačić,£4.60,2.2,MID,Man City,0.3,1,0,9,5,58,2,2,314,14,1538,4,0,0,0,0,100,-£0.40,£0.00,121096,115,44916,133,265,365.8,129,76,37,WHU (H),,,,,,2,46,-4,0,3,43,1.1,0.17,0.79
357,Aymeric,Laporte,£4.90,0,DEF,Man City,0.1,0,0,0,0,1,1,0,4,0,11,0,0,0,0,0,0,-£0.10,£0.00,34712,5,2340,0,11.4,0.1,17,2.9,37,WHU (H),,,,,,2,49,-1,0,2,43,0,0.98,0.57
358,Rico,R.Lewis,£4.20,0.4,DEF,Man City,0.5,2,0,4,1,52,3.2,2,215,9,804,1,0,0,0,0,,-£0.30,£0.00,189961,1916,189145,100,148,195.9,114,45.8,37,WHU (H),,,,,,2,42,-3,0,2,43,0.2,0.21,0.98
359,Riyad,Mahrez,£7.50,0,MID,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,5684,2,0,0,0,0,0,0,37,WHU (H),,,,,,2,75,0,0,3,43,0,0,0
361,Stefan,Ortega Moreno,£3.60,0.6,GK,Man City,1.6,0,0,1,2,20,2.5,2,105,6,542,0,0,19,0,0,,-£0.40,£0.00,311465,4213,391929,4220,159.4,0,0,16.1,37,WHU (H),,,,,,2,36,-4,0,1,43,0.3,0,1.13
363,Máximo,Perrone,£4.40,0,MID,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.10,£0.00,2320,2,332,0,0,0,0,0,37,WHU (H),,,,,,2,44,-1,0,3,43,0,0,0
365,Rodrigo,Rodrigo,£5.60,4.4,MID,Man City,6.1,7,10,14,6,151,4.6,18,704,25,2841,8,1,0,0,0,100,£0.10,£0.00,1589631,6328,1622680,3375,992.6,860,466,231.9,37,WHU (H),,,,,,2,56,1,0,3,43,2.2,0.31,0.94
366,Sergio,Sergio Gómez,£3.80,0.2,DEF,Man City,1,0,1,0,0,9,1.5,0,24,2,48,0,0,0,0,0,100,-£0.20,£0.00,246164,2380,245468,917,22.6,23,10,5.6,37,WHU (H),,,,,,2,38,-2,0,2,43,0.1,0.96,2.66
367,Zack,Steffen,£3.90,0,GK,Man City,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.10,£0.00,24460,49,19160,0,0,0,0,0,37,WHU (H),,,,,,2,39,-1,0,1,43,0,0,0
368,John,Stones,£5.30,0.2,DEF,Man City,3.1,1,0,5,0,53,3.3,3,239,9,1061,2,0,0,0,0,100,-£0.20,£0.00,2353039,4772,263925,410,188.4,128.4,70,38.7,37,WHU (H),,,,,,2,53,-2,0,2,43,0.1,0.12,1.04
369,Kyle,Walker,£5.50,7.4,DEF,Man City,15.1,0,5,10,13,121,3.9,13,618,28,2676,2,0,0,0,0,100,£0.50,£0.00,2838683,13646,3734300,12458,444.8,522.5,126,109.4,37,WHU (H),,,,,,2,55,5,0,2,43,3.7,0.12,0.95
566,Matheus Luiz,Matheus N.,£4.70,0.6,MID,Man City,0.1,0,2,2,0,32,1.7,1,118,13,831,0,1,0,0,0,100,-£0.30,£0.00,38545,21,22637,5,146,221.3,150,51.8,37,WHU (H),,,,,,2,47,-3,0,3,43,0.3,0.29,1.13
616,Joško,Gvardiol,£5.10,10.8,DEF,Man City,15.8,4,2,9,27,121,4.5,12,535,22,2237,3,0,0,0,0,100,£0.10,£0.00,918408,2250,2199611,112002,530.4,342.9,378,125.3,37,WHU (H),,,,,,2,51,1,0,2,43,5.4,0.2,0.95
678,Jérémy,Doku,£6.40,1.6,MID,Man City,1.9,3,9,1,5,93,3.3,13,372,18,1495,3,0,0,0,0,100,-£0.10,£0.00,1403271,3056,1545223,1117,480.2,600.8,803,188.4,37,WHU (H),,,,,,2,64,-1,0,3,43,0.8,0.49,0.95
762,Mahamadou,Susoho,£4.50,0,MID,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,163,2,185,4,0,0,0,0,37,WHU (H),,,,,,2,45,0,0,3,43,0,0,0
771,Micah,Hamilton,£4.50,0,MID,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,179,5,218,7,0,0,0,0,37,WHU (H),,,,,,2,45,0,0,3,43,0,0,0
814,Jacob,Wright,£4.50,0,MID,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,117,5,179,13,0,0,0,0,37,WHU (H),,,,,,2,45,0,0,3,43,0,0,0
209,Mason,Mount,£6.80,0.6,MID,Man Utd,0.8,1,0,1,0,23,1.6,0,93,13,509,2,0,0,0,0,50,-£0.20,£0.00,289361,400,28968,54,105.8,107.6,64,27.9,37,BHA (A),,,,,,3,68,-2,0,3,1,0.2,0.14,1.76
370,Alex,Alex Telles,£4.50,0,DEF,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,727,0,0,0,0,0,0,0,37,BHA (A),,,,,,3,45,0,0,2,1,0,0,0
371,Amad,Amad,£4.40,3.4,MID,Man Utd,0,1,1,0,14,20,2.5,3,58,6,311,1,0,0,0,0,100,-£0.10,£0.00,5594,46,3995,769,108.8,99.6,111,31.7,37,BHA (A),,,,,,3,44,-1,0,3,1,1.133333333,0.24,1.79
372,Antony Matheus,Antony,£6.80,1.8,MID,Man Utd,0.6,1,1,3,1,47,1.6,0,184,26,1311,5,0,0,0,0,100,-£0.20,£0.00,124857,466,41850,340,247.8,327.7,347,91.8,37,BHA (A),,,,,,3,68,-2,0,3,1,0.6,0.36,1.73
373,Bruno,B.Fernandes,£8.50,5.4,MID,Man Utd,15.1,10,9,7,5,166,4.9,24,724,52,3059,8,0,0,0,1,100,£0.00,£0.00,3879438,62414,2821900,3692,1094.6,1648,741,348.4,37,BHA (A),,,,,,3,85,0,0,3,1,1.8,0.59,1.84
374,Brandon,B.Williams,£4.00,0,DEF,Man Utd,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,13407,9,1224,0,0,0,0,0,37,BHA (A),,,,,,3,40,0,0,2,1,0,0,0
375,Eric,Bailly,£4.00,0,DEF,Man Utd,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,17161,18,2895,0,0,0,0,0,37,BHA (A),,,,,,3,40,0,0,2,1,0,0,0
376,Carlos Henrique,Casemiro,£5.30,1.8,MID,Man Utd,1.9,1,2,4,3,53,2.2,0,298,34,1891,6,0,0,0,0,100,-£0.20,£0.00,465188,325,157595,187,576.8,233.1,323,113.3,37,BHA (A),,,,,,3,53,-2,0,3,1,0.6,0.22,1.86
377,Diogo,Dalot,£5.20,1.2,DEF,Man Utd,7.7,1,3,7,3,96,2.7,10,621,55,3084,4,1,0,0,0,100,£0.20,£0.00,1053560,14022,1630285,3422,689.2,569.3,193,145.4,37,BHA (A),,,,,,3,52,2,0,2,1,0.4,0.1,1.84
379,Christian,Eriksen,£5.80,1.8,MID,Man Utd,0.4,1,1,2,2,44,2.1,4,235,27,1119,1,0,0,0,0,100,-£0.20,£0.00,82752,97,49715,70,238.2,389.6,93,72.2,37,BHA (A),,,,,,3,58,-2,0,3,1,0.6,0.28,1.61
380,Álvaro,Fernandez,£4.00,0,DEF,Man Utd,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,26216,22,5187,0,0,0,0,0,37,BHA (A),,,,,,3,40,0,0,2,1,0,0,0
381,Frederico,Fred,£5.00,0,MID,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,10887,3,322,0,0,0,0,0,37,BHA (A),,,,,,3,50,0,0,3,1,0,0,0
382,Alejandro,Garnacho,£5.00,2.6,MID,Man Utd,10.5,7,7,7,4,128,3.7,7,364,39,2474,4,0,0,0,0,,£0.00,£0.00,1527801,25348,2365075,4772,518.8,614,1062,219.1,37,BHA (A),,,,,,3,50,0,0,3,1,0.8666666667,0.39,1.82
383,Hannibal,Hannibal,£4.30,0,MID,Man Utd,0.1,1,0,1,0,11,2.2,0,34,1,131,1,0,0,0,0,0,-£0.20,£0.00,46420,23,46045,0,48.2,29.8,13,9,37,BHA (A),,,,,,3,43,-2,0,3,1,0,0.35,2.39
384,Tom,Heaton,£3.90,0,GK,Man Utd,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-£0.10,£0.00,11897,43,5349,29,0,0,0,0,37,BHA (A),,,,,,3,39,-1,0,1,1,0,0,0
386,Victor,Lindelof,£4.50,0,DEF,Man Utd,0.2,1,1,5,0,62,3.3,7,291,16,1328,2,0,0,0,0,25,£0.00,£0.00,104368,168,98003,9,263.8,125.9,105,49.6,37,BHA (A),,,,,,3,45,0,0,2,1,0,0.08,1.76
387,Harry,Maguire,£4.30,2.8,DEF,Man Utd,1.5,2,4,4,0,73,3.3,6,351,29,1650,3,0,0,0,0,0,-£0.20,£0.00,816980,10792,897195,64,493.4,90.9,192,77.7,37,BHA (A),,,,,,3,43,-2,0,2,1,0.9333333333,0.16,2
388,Kobbie,Mainoo,£4.40,4.2,MID,Man Utd,0.9,3,1,6,11,74,3.2,8,314,31,1853,3,0,0,0,0,100,-£0.10,£0.00,118317,1902,198883,1630,402.8,234,130,76.9,37,BHA (A),,,,,,3,44,-1,0,3,1,1.4,0.11,2.01
389,Tyrell,Malacia,£4.30,0,DEF,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.20,£0.00,5095,5,979,12,0,0,0,0,37,BHA (A),,,,,,3,43,-2,0,2,1,0,0,0
390,Anthony,Martial,£6.40,0,FWD,Man Utd,0.3,1,1,1,0,25,1.9,2,73,6,439,0,0,0,0,0,50,-£0.10,£0.00,51485,66,34955,69,67.2,85,97,24.5,37,BHA (A),,,,,,3,64,-1,0,4,1,0,0.28,1.75
391,Lisandro,Martinez,£4.70,0.2,DEF,Man Utd,2,0,1,1,1,14,1.4,0,121,12,585,3,0,0,0,0,100,-£0.30,£0.00,613318,288,106210,171,133.2,45.1,2,18,37,BHA (A),,,,,,3,47,-3,0,2,1,0.06666666667,0.01,1.57
392,Scott,McTominay,£4.50,1.2,MID,Man Utd,0.8,7,1,6,4,95,3.1,5,301,30,1801,2,0,0,0,0,100,-£0.50,£0.00,474100,839,525738,451,536.2,176.6,478,119.3,37,BHA (A),,,,,,3,45,-5,0,3,1,0.4,0.31,1.92
394,Facundo,Pellistri,£4.20,0,MID,Man Utd,0.1,0,1,0,0,13,1.4,0,36,2,164,0,0,0,0,0,0,-£0.30,£0.00,62254,71,57609,0,47,19.3,66,13.3,37,BHA (A),,,,,,3,42,-3,0,3,1,0,0.49,2.29
395,Raphaël,R.Varane,£4.90,0,DEF,Man Utd,2.1,1,0,3,0,43,2,2,270,23,1349,2,0,0,0,0,50,-£0.10,£0.00,678375,774,488324,45,350,35.3,85,47.1,37,BHA (A),,,,,,3,49,-1,0,2,1,0,0.07,1.82
396,Marcus,Rashford,£8.40,0.2,MID,Man Utd,9.6,7,3,7,1,107,3.3,0,325,37,2249,2,0,0,0,0,100,-£0.60,£0.00,4736667,2993,1112878,239,449.6,358,672,147.9,37,BHA (A),,,,,,3,84,-6,0,3,1,0.06666666667,0.4,1.93
397,Jadon,Sancho,£6.70,0,MID,Man Utd,0.4,0,0,0,0,3,1,0,11,1,76,0,0,0,0,0,0,-£0.30,£0.00,70592,19,6844,0,9.8,14.8,12,3.6,37,BHA (A),,,,,,3,67,-3,0,3,1,0,0.08,2.2
398,Luke,Shaw,£5.20,0,DEF,Man Utd,2.7,0,1,4,0,31,2.6,0,195,13,960,6,0,0,0,0,0,-£0.30,£0.00,2452232,415,340767,80,197.2,199.3,29,42.6,37,BHA (A),,,,,,3,52,-3,0,2,1,0,0.08,1.89
399,Shola,Shoretire,£4.40,0,FWD,Man Utd,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-£0.10,£0.00,41733,103,39274,83,0,0,0,0,37,BHA (A),,,,,,3,44,-1,0,4,1,0,0,0
400,Donny,Van de Beek,£4.70,0,MID,Man Utd,0,0,0,0,0,1,1,0,3,0,2,0,0,0,0,0,0,-£0.30,£0.00,4993,2,1483,0,0,10.3,6,1.6,37,BHA (A),,,,,,3,47,-3,0,3,1,0,3.15,0
401,Aaron,Wan-Bissaka,£4.40,1.2,DEF,Man Utd,2,0,2,2,3,41,2,5,300,34,1688,4,0,0,0,0,100,-£0.10,£0.00,736016,978,628071,700,383.8,194.3,60,63.9,37,BHA (A),,,,,,3,44,-1,0,2,1,0.4,0.09,1.97
597,André,Onana,£5.00,2.4,GK,Man Utd,15.6,0,0,8,5,126,3.4,9,712,58,3330,5,0,147,0,0,100,£0.00,£0.00,2887501,10272,1730263,4147,1146.8,33.2,0,118.1,37,BHA (A),,,,,,3,50,0,0,1,1,0.8,0,1.84
617,Rasmus,Højlund,£7.10,3.8,FWD,Man Utd,5.7,9,2,6,8,105,3.6,12,329,35,2126,2,0,0,0,0,100,£0.10,£0.00,2306821,13718,2695425,3584,440.2,334.9,631,140.2,37,BHA (A),,,,,,3,71,1,0,4,1,1.266666667,0.33,1.72
632,Omari,Forson,£4.40,0.2,MID,Man Utd,0,0,1,0,1,7,1.8,0,23,2,67,0,0,0,0,0,100,-£0.10,£0.00,3000,5,2574,7,24.2,23.6,4,5.2,37,BHA (A),,,,,,3,44,-1,0,3,1,0.06666666667,0.07,1.09
669,Radek,Vítek,£4.00,0,GK,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,2637,10,2777,0,0,0,0,0,37,BHA (A),,,,,,3,40,0,0,1,1,0,0,0
685,Daniel,Gore,£4.50,0,MID,Man Utd,0,0,0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,£0.00,£0.00,777,2,762,0,3,0,0,0.3,37,BHA (A),,,,,,3,45,0,0,3,1,0,0,0
695,Altay,Altay,£3.90,0,GK,Man Utd,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-£0.10,£0.00,15113,56,18513,32,0,0,0,0,37,BHA (A),,,,,,3,39,-1,0,1,1,0,0,0
703,Jonny,Evans,£4.00,0.6,DEF,Man Utd,0.6,0,1,4,3,48,2.2,3,291,24,1358,2,0,0,0,0,100,£0.00,£0.00,273820,424,324414,1016,324.6,80.9,21,42.9,37,BHA (A),,,,,,3,40,0,0,2,1,0.2,0.02,1.83
709,Sofyan,Amrabat,£5.00,1,MID,Man Utd,0.1,0,0,1,3,24,1.2,0,120,15,861,5,0,0,0,0,100,£0.00,£0.00,31547,40,34234,60,149.8,100.8,6,25.9,37,BHA (A),,,,,,3,50,0,0,3,1,0.3333333333,0.05,1.88
748,Joe,Hugill,£4.50,0,FWD,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,1274,1,1277,0,0,0,0,0,37,BHA (A),,,,,,3,45,0,0,4,1,0,0,0
766,Willy,Kambwala,£3.90,0.2,DEF,Man Utd,0.1,0,0,0,1,5,0.6,0,48,10,325,1,0,0,0,0,100,-£0.10,£0.00,14684,285,22906,270,53.8,2.4,0,5.5,37,BHA (A),,,,,,3,39,-1,0,2,1,0.06666666667,0,2.36
768,Rhys,Bennett,£4.00,0,DEF,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,541,2,427,0,0,0,0,0,37,BHA (A),,,,,,3,40,0,0,2,1,0,0,0
826,Toby,Collyer,£4.50,0,MID,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,97,5,137,8,0,0,0,0,37,BHA (A),,,,,,3,45,0,0,3,1,0,0,0
833,Habeeb,Ogunneye,£4.00,0,DEF,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,231,15,376,13,0,0,0,0,37,BHA (A),,,,,,3,40,0,0,2,1,0,0,0
835,Dermot,Mee,£4.00,0,GK,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,245,11,500,30,0,0,0,0,37,BHA (A),,,,,,3,40,0,0,1,1,0,0,0
846,Harry,Amass,£4.00,0,DEF,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,176,17,445,29,0,0,0,0,37,BHA (A),,,,,,3,40,0,0,2,1,0,0,0
850,Ethan,Wheatley,£4.50,0.6,FWD,Man Utd,0,0,0,0,1,3,1,0,6,0,13,0,0,0,0,0,,£0.00,£0.00,149,19,458,77,2,0,0,0.2,37,BHA (A),,,,,,3,45,0,0,4,1,0.2,0,2.22
856,Louis,Jackson,£4.00,0,DEF,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,61,7,203,18,0,0,0,0,37,BHA (A),,,,,,3,40,0,0,2,1,0,0,0
204,Lewis,Hall,£4.20,2.6,DEF,Newcastle,0.5,1,0,2,8,37,2.2,3,152,10,683,2,0,0,0,0,100,-£0.30,£0.00,44777,764,73500,696,178.6,66.1,83,32.8,37,BRE (A),,,,,,3,42,-3,0,2,4,0.8666666667,0.14,1.57
402,Miguel,Almirón,£6.00,0.4,MID,Newcastle,2.7,3,1,5,1,76,2.4,4,273,39,1908,2,0,0,0,0,100,-£0.50,£0.00,1315182,460,815810,260,297.2,367.8,432,109.4,37,BRE (A),,,,,,3,60,-5,0,3,4,0.1333333333,0.33,1.79
403,Elliot,Anderson,£4.20,2.4,MID,Newcastle,1.8,0,2,5,9,41,2,3,140,13,996,3,0,0,0,0,100,-£0.30,£0.00,826277,1083,450944,3218,184.8,222.5,195,60.1,37,BRE (A),,,,,,3,42,-3,0,3,4,0.8,0.26,1.12
404,Harrison,Ashby,£4.00,0,DEF,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,2353,2,0,0,0,0,0,0,37,BRE (A),,,,,,3,40,0,0,2,4,0,0,0
405,Sven,Botman,£4.50,0,DEF,Newcastle,4.3,2,2,3,0,51,3,4,298,29,1375,2,0,0,0,0,0,£0.00,£0.00,3112555,1488,1785274,33,386.8,62.9,104,55.5,37,BRE (A),,,,,,3,45,0,0,2,4,0,0.08,2.07
